"시점","월별(1)","발전원별(1)",발전원별(2),발전원별(3),데이터
"2022","7월","사업자(종합)",원자력,소계,15354809
"2022","7월","사업자(종합)",신재생,소계,4021608
"2022","7월","사업자(종합)",집단,소계,3853755
"2022","7월","사업자(종합)",내연력,소계,63090
"2022","7월","사업자(종합)",기타,소계,108010
"2022","7월","상용자가",소계,소계,...
"2022","7월","상용자가",한전구입,소계,16742
"2022","7월","상용자가",자가소비,소계,...
"2022","7월","총발전량",사업자+한전구입,소계,55027406
"2022","7월","총발전량",사업자+상용자가,소계,...
"2022","8월","한전 및 자회사",소계,소계,38074941
"2022","8월","한전 및 자회사",수력,소계,564500
"2022","8월","한전 및 자회사",수력,일반,220057
"2022","8월","한전 및 자회사",수력,양수,328960
"2022","8월","한전 및 자회사",수력,소수력,15483
"2022","8월","한전 및 자회사",기력,소계,16248273
"2022","8월","한전 및 자회사",기력,무연탄,273412
"2022","8월","한전 및 자회사",기력,유연탄,15917047
"2022","8월","한전 및 자회사",기력,중유,-
"2022","8월","한전 및 자회사",기력,LNG,57814
"2022","8월","한전 및 자회사",복합화력,소계,3778360
"2022","8월","한전 및 자회사",원자력,소계,16308978
"2022","8월","한전 및 자회사",신재생,소계,861790
"2022","8월","한전 및 자회사",집단,소계,259891
"2022","8월","한전 및 자회사",내연력,소계,47316
"2022","8월","한전 및 자회사",기타,소계,5832
"2022","8월","타사",소계,소계,15833278
"2022","8월","타사",수력,소계,459552
"2022","8월","타사",수력,일반,409722
"2022","8월","타사",수력,소수력,49829
"2022","8월","타사",기력,유연탄,2197926
"2022","8월","타사",복합화력,소계,6618656
"2022","8월","타사",신재생,소계,3099873
"2022","8월","타사",집단,소계,3361461
"2022","8월","타사",기타,소계,95811
"2022","8월","사업자(종합)",소계,소계,53908219
"2022","8월","사업자(종합)",수력,소계,1024052
"2022","8월","사업자(종합)",수력,일반,629780
"2022","8월","사업자(종합)",수력,양수,328960
"2022","8월","사업자(종합)",수력,소수력,65313
"2022","8월","사업자(종합)",기력,소계,18446199
"2022","8월","사업자(종합)",기력,무연탄,273412
"2022","8월","사업자(종합)",기력,유연탄,18114973
"2022","8월","사업자(종합)",기력,중유,-
"2022","8월","사업자(종합)",기력,LNG,57814
"2022","8월","사업자(종합)",복합화력,소계,10397016
"2022","8월","사업자(종합)",원자력,소계,16308978
"2022","8월","사업자(종합)",신재생,소계,3961663
"2022","8월","사업자(종합)",집단,소계,3621352
"2022","8월","사업자(종합)",내연력,소계,47316
"2022","8월","사업자(종합)",기타,소계,101643
"2022","8월","상용자가",소계,소계,...
"2022","8월","상용자가",한전구입,소계,55743
"2022","8월","상용자가",자가소비,소계,...
"2022","8월","총발전량",사업자+한전구입,소계,53963962
"2022","8월","총발전량",사업자+상용자가,소계,...
"2022","9월","한전 및 자회사",소계,소계,32037970
"2022","9월","한전 및 자회사",수력,소계,481276
"2022","9월","한전 및 자회사",수력,일반,152796
"2022","9월","한전 및 자회사",수력,양수,316068
"2022","9월","한전 및 자회사",수력,소수력,12412
"2022","9월","한전 및 자회사",기력,소계,13397417
"2022","9월","한전 및 자회사",기력,무연탄,149742
"2022","9월","한전 및 자회사",기력,유연탄,13159753
"2022","9월","한전 및 자회사",기력,중유,-
"2022","9월","한전 및 자회사",기력,LNG,87922
"2022","9월","한전 및 자회사",복합화력,소계,3361151
"2022","9월","한전 및 자회사",원자력,소계,14093577
"2022","9월","한전 및 자회사",신재생,소계,666155
"2022","9월","한전 및 자회사",집단,소계,-
"2022","9월","한전 및 자회사",내연력,소계,31613
"2022","9월","한전 및 자회사",기타,소계,6781
"2022","9월","타사",소계,소계,14232846
"2022","9월","타사",수력,소계,322200
"2022","9월","타사",수력,일반,271400
"2022","9월","타사",수력,소수력,50800
"2022","9월","타사",기력,유연탄,1696447
"2022","9월","타사",복합화력,소계,5945399
"2022","9월","타사",신재생,소계,3305673
"2022","9월","타사",집단,소계,2873874
"2022","9월","타사",기타,소계,89254
"2022","9월","사업자(종합)",소계,소계,46270816
"2022","9월","사업자(종합)",수력,소계,803476
"2022","9월","사업자(종합)",수력,일반,424196
"2022","9월","사업자(종합)",수력,양수,316068
"2022","9월","사업자(종합)",수력,소수력,63213
"2022","9월","사업자(종합)",기력,소계,15093864
"2022","9월","사업자(종합)",기력,무연탄,149742
"2022","9월","사업자(종합)",기력,유연탄,14856200
"2022","9월","사업자(종합)",기력,중유,-
"2022","9월","사업자(종합)",기력,LNG,87922
"2022","9월","사업자(종합)",복합화력,소계,9306549
"2022","9월","사업자(종합)",원자력,소계,14093577
"2022","9월","사업자(종합)",신재생,소계,3971828
"2022","9월","사업자(종합)",집단,소계,2873874
"2022","9월","사업자(종합)",내연력,소계,31613
"2022","9월","사업자(종합)",기타,소계,96034
"2022","9월","상용자가",소계,소계,...
"2022","9월","상용자가",한전구입,소계,37494
"2022","9월","상용자가",자가소비,소계,...
"2022","9월","총발전량",사업자+한전구입,소계,46308310
"2022","9월","총발전량",사업자+상용자가,소계,...
"2022","10월","한전 및 자회사",소계,소계,31332137
"2022","10월","한전 및 자회사",수력,소계,430161
"2022","10월","한전 및 자회사",수력,일반,95362
"2022","10월","한전 및 자회사",수력,양수,323630
"2022","10월","한전 및 자회사",수력,소수력,11169
"2022","10월","한전 및 자회사",기력,소계,11915661
"2022","10월","한전 및 자회사",기력,무연탄,197904
"2022","10월","한전 및 자회사",기력,유연탄,11567589
"2022","10월","한전 및 자회사",기력,중유,-
"2022","10월","한전 및 자회사",기력,LNG,150169
"2022","10월","한전 및 자회사",복합화력,소계,3823445
"2022","10월","한전 및 자회사",원자력,소계,14381733
"2022","10월","한전 및 자회사",신재생,소계,692503
"2022","10월","한전 및 자회사",집단,소계,44279
"2022","10월","한전 및 자회사",내연력,소계,39605
"2022","10월","한전 및 자회사",기타,소계,4748
"2022","10월","타사",소계,소계,14310452
"2022","10월","타사",수력,소계,145798
"2022","10월","타사",수력,일반,108331
"2022","10월","타사",수력,소수력,37467
"2022","10월","타사",기력,유연탄,2095367
"2022","10월","타사",복합화력,소계,5180601
"2022","10월","타사",신재생,소계,3495527
"2022","10월","타사",집단,소계,3293996
"2022","10월","타사",기타,소계,99163
"2022","10월","사업자(종합)",소계,소계,45642589
"2022","10월","사업자(종합)",수력,소계,575960
"2022","10월","사업자(종합)",수력,일반,203693
"2022","10월","사업자(종합)",수력,양수,323630
"2022","10월","사업자(종합)",수력,소수력,48636
"2022","10월","사업자(종합)",기력,소계,14011029
"2022","10월","사업자(종합)",기력,무연탄,197904
"2022","10월","사업자(종합)",기력,유연탄,13662956
"2022","10월","사업자(종합)",기력,중유,-
"2022","10월","사업자(종합)",기력,LNG,150169
"2022","10월","사업자(종합)",복합화력,소계,9004046
"2022","10월","사업자(종합)",원자력,소계,14381733
"2022","10월","사업자(종합)",신재생,소계,4188030
"2022","10월","사업자(종합)",집단,소계,3338275
"2022","10월","사업자(종합)",내연력,소계,39605
"2022","10월","사업자(종합)",기타,소계,103911
"2022","10월","상용자가",소계,소계,...
"2022","10월","상용자가",한전구입,소계,99070
"2022","10월","상용자가",자가소비,소계,...
"2022","10월","총발전량",사업자+한전구입,소계,45741659
"2022","10월","총발전량",사업자+상용자가,소계,...
"2022","11월","한전 및 자회사",소계,소계,31919754
"2022","11월","한전 및 자회사",수력,소계,392196
"2022","11월","한전 및 자회사",수력,일반,71343
"2022","11월","한전 및 자회사",수력,양수,312238
"2022","11월","한전 및 자회사",수력,소수력,8616
"2022","11월","한전 및 자회사",기력,소계,12443691
"2022","11월","한전 및 자회사",기력,무연탄,141076
"2022","11월","한전 및 자회사",기력,유연탄,12115209
"2022","11월","한전 및 자회사",기력,중유,-
"2022","11월","한전 및 자회사",기력,LNG,187406
"2022","11월","한전 및 자회사",복합화력,소계,4120271
"2022","11월","한전 및 자회사",원자력,소계,14005635
"2022","11월","한전 및 자회사",신재생,소계,584020
"2022","11월","한전 및 자회사",집단,소계,334007
"2022","11월","한전 및 자회사",내연력,소계,35487
"2022","11월","한전 및 자회사",기타,소계,4447
"2022","11월","타사",소계,소계,14278564
"2022","11월","타사",수력,소계,132122
"2022","11월","타사",수력,일반,98893
"2022","11월","타사",수력,소수력,33229
"2022","11월","타사",기력,유연탄,2050351
"2022","11월","타사",복합화력,소계,5475048
"2022","11월","타사",신재생,소계,2920248
"2022","11월","타사",집단,소계,3606441
"2022","11월","타사",기타,소계,94354
"2022","11월","사업자(종합)",소계,소계,46198318
"2022","11월","사업자(종합)",수력,소계,524318
"2022","11월","사업자(종합)",수력,일반,170236
"2022","11월","사업자(종합)",수력,양수,312238
"2022","11월","사업자(종합)",수력,소수력,41845
"2022","11월","사업자(종합)",기력,소계,14494043
"2022","11월","사업자(종합)",기력,무연탄,141076
"2022","11월","사업자(종합)",기력,유연탄,14165561
"2022","11월","사업자(종합)",기력,중유,-
"2022","11월","사업자(종합)",기력,LNG,187406
"2022","11월","사업자(종합)",복합화력,소계,9595319
"2022","11월","사업자(종합)",원자력,소계,14005635
"2022","11월","사업자(종합)",신재생,소계,3504268
"2022","11월","사업자(종합)",집단,소계,3940448
"2022","11월","사업자(종합)",내연력,소계,35487
"2022","11월","사업자(종합)",기타,소계,98801
"2022","11월","상용자가",소계,소계,...
"2022","11월","상용자가",한전구입,소계,24701
"2022","11월","상용자가",자가소비,소계,...
"2022","11월","총발전량",사업자+한전구입,소계,46223019
"2022","11월","총발전량",사업자+상용자가,소계,...
"2022","12월","한전 및 자회사",소계,소계,38193276
"2022","12월","한전 및 자회사",수력,소계,382337
"2022","12월","한전 및 자회사",수력,일반,58867
"2022","12월","한전 및 자회사",수력,양수,312926
"2022","12월","한전 및 자회사",수력,소수력,10544
"2022","12월","한전 및 자회사",기력,소계,15848214
"2022","12월","한전 및 자회사",기력,무연탄,274490
"2022","12월","한전 및 자회사",기력,유연탄,15347254
"2022","12월","한전 및 자회사",기력,중유,-
"2022","12월","한전 및 자회사",기력,LNG,226470
"2022","12월","한전 및 자회사",복합화력,소계,5471801
"2022","12월","한전 및 자회사",원자력,소계,15228671
"2022","12월","한전 및 자회사",신재생,소계,858862
"2022","12월","한전 및 자회사",집단,소계,352023
"2022","12월","한전 및 자회사",내연력,소계,44778
"2022","12월","한전 및 자회사",기타,소계,6589
"2022","12월","타사",소계,소계,17353862
"2022","12월","타사",수력,소계,127938
"2022","12월","타사",수력,일반,98578
"2022","12월","타사",수력,소수력,29360
"2022","12월","타사",기력,유연탄,2666508
"2022","12월","타사",복합화력,소계,6797520
"2022","12월","타사",신재생,소계,2673106
"2022","12월","타사",집단,소계,4995641
"2022","12월","타사",기타,소계,93150
"2022","12월","사업자(종합)",소계,소계,55547138
"2022","12월","사업자(종합)",수력,소계,510275
"2022","12월","사업자(종합)",수력,일반,157445
"2022","12월","사업자(종합)",수력,양수,312926
"2022","12월","사업자(종합)",수력,소수력,39904
"2022","12월","사업자(종합)",기력,소계,18514722
"2022","12월","사업자(종합)",기력,무연탄,274490
"2022","12월","사업자(종합)",기력,유연탄,18013762
"2022","12월","사업자(종합)",기력,중유,-
"2022","12월","사업자(종합)",기력,LNG,226470
"2022","12월","사업자(종합)",복합화력,소계,12269321
